"subject" "activity" "average" "variable"
15 "WALKING_UPSTAIRS" -0.0287523860708333 "Time_Body_Accelerometer___Y_Mean"
15 "WALKING_UPSTAIRS" -0.116952464895833 "Time_Body_Accelerometer___Z_Mean"
15 "WALKING_UPSTAIRS" -0.0260971840270833 "Time_Body_Accelerometer___X_SD"
15 "WALKING_UPSTAIRS" -0.00406536043541667 "Time_Body_Accelerometer___Y_SD"
15 "WALKING_UPSTAIRS" -0.379717488104167 "Time_Body_Accelerometer___Z_SD"
15 "WALKING_UPSTAIRS" -0.000971394711666667 "Time_Body_Accelerometer__Magnitude__Mean"
15 "WALKING_UPSTAIRS" -0.136552217494583 "Time_Body_Accelerometer__Magnitude__SD"
15 "WALKING_UPSTAIRS" 0.07297243298125 "Time_Body_Accelerometer_Jerk__X_Mean"
15 "WALKING_UPSTAIRS" -0.00417361847916667 "Time_Body_Accelerometer_Jerk__Y_Mean"
15 "WALKING_UPSTAIRS" -0.00525879898958333 "Time_Body_Accelerometer_Jerk__Z_Mean"
15 "WALKING_UPSTAIRS" -0.186944664541667 "Time_Body_Accelerometer_Jerk__X_SD"
15 "WALKING_UPSTAIRS" -0.311861356875 "Time_Body_Accelerometer_Jerk__Y_SD"
15 "WALKING_UPSTAIRS" -0.748809454166667 "Time_Body_Accelerometer_Jerk__Z_SD"
15 "WALKING_UPSTAIRS" -0.316050382083333 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
15 "WALKING_UPSTAIRS" -0.313363553125 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
15 "WALKING_UPSTAIRS" 0.918544812291667 "Time_Gravity_Accelerometer___X_Mean"
15 "WALKING_UPSTAIRS" -0.3149610125 "Time_Gravity_Accelerometer___Y_Mean"
15 "WALKING_UPSTAIRS" 0.0811803405 "Time_Gravity_Accelerometer___Z_Mean"
15 "WALKING_UPSTAIRS" -0.952562395625 "Time_Gravity_Accelerometer___X_SD"
15 "WALKING_UPSTAIRS" -0.927648821458333 "Time_Gravity_Accelerometer___Y_SD"
15 "WALKING_UPSTAIRS" -0.92161847875 "Time_Gravity_Accelerometer___Z_SD"
15 "WALKING_UPSTAIRS" -0.000971394711666667 "Time_Gravity_Accelerometer__Magnitude__Mean"
15 "WALKING_UPSTAIRS" -0.136552217494583 "Time_Gravity_Accelerometer__Magnitude__SD"
15 "WALKING_UPSTAIRS" -0.361096856875 "Freq__Gyroscope___X_Mean"
15 "WALKING_UPSTAIRS" -0.517025245833333 "Freq__Gyroscope___Y_Mean"
15 "WALKING_UPSTAIRS" -0.485701745833333 "Freq__Gyroscope___Z_Mean"
15 "WALKING_UPSTAIRS" -0.4372253275 "Freq__Gyroscope___X_SD"
15 "WALKING_UPSTAIRS" -0.243612269004167 "Freq__Gyroscope___Y_SD"
15 "WALKING_UPSTAIRS" -0.523744300833333 "Freq__Gyroscope___Z_SD"
15 "WALKING_UPSTAIRS" -0.45369356625 "Freq__Gyroscope__Magnitude__Mean"
15 "WALKING_UPSTAIRS" -0.308585869854167 "Freq__Gyroscope__Magnitude__SD"
15 "WALKING_UPSTAIRS" -0.731422357916667 "Freq__Gyroscope_Jerk_Magnitude__Mean"
15 "WALKING_UPSTAIRS" -0.793104483333333 "Freq__Gyroscope_Jerk_Magnitude__SD"
15 "WALKING_UPSTAIRS" -0.0746328434375 "Freq_Body_Accelerometer___X_Mean"
15 "WALKING_UPSTAIRS" -0.1019354328 "Freq_Body_Accelerometer___Y_Mean"
15 "WALKING_UPSTAIRS" -0.5395910825 "Freq_Body_Accelerometer___Z_Mean"
15 "WALKING_UPSTAIRS" -0.00838243761666667 "Freq_Body_Accelerometer___X_SD"
15 "WALKING_UPSTAIRS" -0.0191328333041667 "Freq_Body_Accelerometer___Y_SD"
15 "WALKING_UPSTAIRS" -0.349600353270833 "Freq_Body_Accelerometer___Z_SD"
15 "WALKING_UPSTAIRS" -0.165242147958333 "Freq_Body_Accelerometer__Magnitude__Mean"
15 "WALKING_UPSTAIRS" -0.255659340833333 "Freq_Body_Accelerometer__Magnitude__SD"
15 "WALKING_UPSTAIRS" -0.2370530733125 "Freq_Body_Accelerometer_Jerk__X_Mean"
15 "WALKING_UPSTAIRS" -0.338102216666667 "Freq_Body_Accelerometer_Jerk__Y_Mean"
15 "WALKING_UPSTAIRS" -0.714554172708333 "Freq_Body_Accelerometer_Jerk__Z_Mean"
15 "WALKING_UPSTAIRS" -0.207231605488542 "Freq_Body_Accelerometer_Jerk__X_SD"
15 "WALKING_UPSTAIRS" -0.330391429583333 "Freq_Body_Accelerometer_Jerk__Y_SD"
15 "WALKING_UPSTAIRS" -0.783004506458333 "Freq_Body_Accelerometer_Jerk__Z_SD"
15 "WALKING_UPSTAIRS" -0.261956679958333 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
15 "WALKING_UPSTAIRS" -0.391313399375 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
16 "LAYING" -0.0161545406857143 "Time__Gyroscope___X_Mean"
16 "LAYING" -0.113675060885714 "Time__Gyroscope___Y_Mean"
16 "LAYING" 0.0966210349428571 "Time__Gyroscope___Z_Mean"
16 "LAYING" -0.977010769857143 "Time__Gyroscope___X_SD"
16 "LAYING" -0.970747514 "Time__Gyroscope___Y_SD"
16 "LAYING" -0.984781484857143 "Time__Gyroscope___Z_SD"
16 "LAYING" -0.951777099571429 "Time__Gyroscope__Magnitude__Mean"
16 "LAYING" -0.959020036285714 "Time__Gyroscope__Magnitude__SD"
16 "LAYING" -0.1022095722 "Time__Gyroscope_Jerk__X_Mean"
16 "LAYING" -0.0347735325871429 "Time__Gyroscope_Jerk__Y_Mean"
16 "LAYING" -0.0576790435142857 "Time__Gyroscope_Jerk__Z_Mean"
16 "LAYING" -0.985835459428571 "Time__Gyroscope_Jerk__X_SD"
16 "LAYING" -0.989046576 "Time__Gyroscope_Jerk__Y_SD"
16 "LAYING" -0.994465157714286 "Time__Gyroscope_Jerk__Z_SD"
16 "LAYING" -0.990839526285714 "Time__Gyroscope_Jerk_Magnitude__Mean"
16 "LAYING" -0.988212425428571 "Time__Gyroscope_Jerk_Magnitude__SD"
16 "LAYING" 0.274227162571429 "Time_Body_Accelerometer___X_Mean"
16 "LAYING" -0.0166103510562857 "Time_Body_Accelerometer___Y_Mean"
16 "LAYING" -0.107310493242857 "Time_Body_Accelerometer___Z_Mean"
16 "LAYING" -0.973691429428571 "Time_Body_Accelerometer___X_SD"
16 "LAYING" -0.943061150285714 "Time_Body_Accelerometer___Y_SD"
16 "LAYING" -0.965490276285714 "Time_Body_Accelerometer___Z_SD"
16 "LAYING" -0.961834634857143 "Time_Body_Accelerometer__Magnitude__Mean"
16 "LAYING" -0.957895927714286 "Time_Body_Accelerometer__Magnitude__SD"
16 "LAYING" 0.0783960268571429 "Time_Body_Accelerometer_Jerk__X_Mean"
16 "LAYING" 0.0132805054325714 "Time_Body_Accelerometer_Jerk__Y_Mean"
16 "LAYING" -0.00154105089764286 "Time_Body_Accelerometer_Jerk__Z_Mean"
16 "LAYING" -0.988416723857143 "Time_Body_Accelerometer_Jerk__X_SD"
16 "LAYING" -0.984867286857143 "Time_Body_Accelerometer_Jerk__Y_SD"
16 "LAYING" -0.987644127 "Time_Body_Accelerometer_Jerk__Z_SD"
16 "LAYING" -0.988349656571429 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
16 "LAYING" -0.987891003571429 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
16 "LAYING" -0.206783742242857 "Time_Gravity_Accelerometer___X_Mean"
16 "LAYING" -0.0199270225714286 "Time_Gravity_Accelerometer___Y_Mean"
16 "LAYING" 0.893884468571429 "Time_Gravity_Accelerometer___Z_Mean"
16 "LAYING" -0.963761977857143 "Time_Gravity_Accelerometer___X_SD"
16 "LAYING" -0.966087103857143 "Time_Gravity_Accelerometer___Y_SD"
16 "LAYING" -0.967886002 "Time_Gravity_Accelerometer___Z_SD"
16 "LAYING" -0.961834634857143 "Time_Gravity_Accelerometer__Magnitude__Mean"
16 "LAYING" -0.957895927714286 "Time_Gravity_Accelerometer__Magnitude__SD"
16 "LAYING" -0.975892407428571 "Freq__Gyroscope___X_Mean"
16 "LAYING" -0.976092920571428 "Freq__Gyroscope___Y_Mean"
16 "LAYING" -0.985957788 "Freq__Gyroscope___Z_Mean"
16 "LAYING" -0.977509583571429 "Freq__Gyroscope___X_SD"
16 "LAYING" -0.968135251857143 "Freq__Gyroscope___Y_SD"
16 "LAYING" -0.985730995857143 "Freq__Gyroscope___Z_SD"
16 "LAYING" -0.970249638857143 "Freq__Gyroscope__Magnitude__Mean"
16 "LAYING" -0.958975084 "Freq__Gyroscope__Magnitude__SD"
16 "LAYING" -0.988695277714286 "Freq__Gyroscope_Jerk_Magnitude__Mean"
16 "LAYING" -0.988058401142857 "Freq__Gyroscope_Jerk_Magnitude__SD"
16 "LAYING" -0.980213187428571 "Freq_Body_Accelerometer___X_Mean"
16 "LAYING" -0.963635575142857 "Freq_Body_Accelerometer___Y_Mean"
16 "LAYING" -0.974580069142857 "Freq_Body_Accelerometer___Z_Mean"
16 "LAYING" -0.971409075142857 "Freq_Body_Accelerometer___X_SD"
16 "LAYING" -0.937083636714286 "Freq_Body_Accelerometer___Y_SD"
16 "LAYING" -0.962524372714286 "Freq_Body_Accelerometer___Z_SD"
16 "LAYING" -0.968020521285714 "Freq_Body_Accelerometer__Magnitude__Mean"
16 "LAYING" -0.958111895857143 "Freq_Body_Accelerometer__Magnitude__SD"
16 "LAYING" -0.988580046285714 "Freq_Body_Accelerometer_Jerk__X_Mean"
16 "LAYING" -0.984752927142857 "Freq_Body_Accelerometer_Jerk__Y_Mean"
16 "LAYING" -0.985544945285714 "Freq_Body_Accelerometer_Jerk__Z_Mean"
16 "LAYING" -0.989287359142857 "Freq_Body_Accelerometer_Jerk__X_SD"
16 "LAYING" -0.986215013 "Freq_Body_Accelerometer_Jerk__Y_SD"
16 "LAYING" -0.988348904571428 "Freq_Body_Accelerometer_Jerk__Z_SD"
16 "LAYING" -0.987514525142857 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
16 "LAYING" -0.98724716 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
16 "SITTING" -0.0412014042275362 "Time__Gyroscope___X_Mean"
16 "SITTING" -0.0574525433043478 "Time__Gyroscope___Y_Mean"
16 "SITTING" 0.0795736310463768 "Time__Gyroscope___Z_Mean"
16 "SITTING" -0.981037373333333 "Time__Gyroscope___X_SD"
16 "SITTING" -0.958336595507246 "Time__Gyroscope___Y_SD"
16 "SITTING" -0.960287831304348 "Time__Gyroscope___Z_SD"
16 "SITTING" -0.946417382463768 "Time__Gyroscope__Magnitude__Mean"
16 "SITTING" -0.937942404637681 "Time__Gyroscope__Magnitude__SD"
16 "SITTING" -0.0957204520289855 "Time__Gyroscope_Jerk__X_Mean"
16 "SITTING" -0.0450369280637681 "Time__Gyroscope_Jerk__Y_Mean"
16 "SITTING" -0.0588371273536232 "Time__Gyroscope_Jerk__Z_Mean"
16 "SITTING" -0.98958327942029 "Time__Gyroscope_Jerk__X_SD"
16 "SITTING" -0.990621793333333 "Time__Gyroscope_Jerk__Y_SD"
16 "SITTING" -0.988364321449275 "Time__Gyroscope_Jerk__Z_SD"
16 "SITTING" -0.992444606231884 "Time__Gyroscope_Jerk_Magnitude__Mean"
16 "SITTING" -0.988261252608696 "Time__Gyroscope_Jerk_Magnitude__SD"
16 "SITTING" 0.280768574492754 "Time_Body_Accelerometer___X_Mean"
16 "SITTING" -0.0102497939956522 "Time_Body_Accelerometer___Y_Mean"
16 "SITTING" -0.0891404038405797 "Time_Body_Accelerometer___Z_Mean"
16 "SITTING" -0.986825605362319 "Time_Body_Accelerometer___X_SD"
16 "SITTING" -0.951607872463768 "Time_Body_Accelerometer___Y_SD"
16 "SITTING" -0.939672247101449 "Time_Body_Accelerometer___Z_SD"
16 "SITTING" -0.961879680724638 "Time_Body_Accelerometer__Magnitude__Mean"
16 "SITTING" -0.941051236086957 "Time_Body_Accelerometer__Magnitude__SD"
16 "SITTING" 0.0734346720289855 "Time_Body_Accelerometer_Jerk__X_Mean"
16 "SITTING" 0.00985642890855072 "Time_Body_Accelerometer_Jerk__Y_Mean"
16 "SITTING" -0.0115030575052174 "Time_Body_Accelerometer_Jerk__Z_Mean"
16 "SITTING" -0.990861134782609 "Time_Body_Accelerometer_Jerk__X_SD"
16 "SITTING" -0.981800970724638 "Time_Body_Accelerometer_Jerk__Y_SD"
16 "SITTING" -0.983487212898551 "Time_Body_Accelerometer_Jerk__Z_SD"
16 "SITTING" -0.987472699130435 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
16 "SITTING" -0.983615334057971 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
16 "SITTING" 0.942457377971014 "Time_Gravity_Accelerometer___X_Mean"
16 "SITTING" -0.086588253942029 "Time_Gravity_Accelerometer___Y_Mean"
16 "SITTING" 0.0892682200463768 "Time_Gravity_Accelerometer___Z_Mean"
16 "SITTING" -0.980158243333333 "Time_Gravity_Accelerometer___X_SD"
16 "SITTING" -0.968023206956522 "Time_Gravity_Accelerometer___Y_SD"
16 "SITTING" -0.945813561478261 "Time_Gravity_Accelerometer___Z_SD"
16 "SITTING" -0.961879680724638 "Time_Gravity_Accelerometer__Magnitude__Mean"
16 "SITTING" -0.941051236086957 "Time_Gravity_Accelerometer__Magnitude__SD"
16 "SITTING" -0.978632856956522 "Freq__Gyroscope___X_Mean"
16 "SITTING" -0.96679600173913 "Freq__Gyroscope___Y_Mean"
16 "SITTING" -0.960058264057971 "Freq__Gyroscope___Z_Mean"
16 "SITTING" -0.982057861449275 "Freq__Gyroscope___X_SD"
16 "SITTING" -0.954343752463768 "Freq__Gyroscope___Y_SD"
16 "SITTING" -0.964270052318841 "Freq__Gyroscope___Z_SD"
16 "SITTING" -0.954060994347826 "Freq__Gyroscope__Magnitude__Mean"
16 "SITTING" -0.938863215072464 "Freq__Gyroscope__Magnitude__SD"
16 "SITTING" -0.989363136376812 "Freq__Gyroscope_Jerk_Magnitude__Mean"
16 "SITTING" -0.987506348985507 "Freq__Gyroscope_Jerk_Magnitude__SD"
16 "SITTING" -0.987043828985507 "Freq_Body_Accelerometer___X_Mean"
16 "SITTING" -0.961456685507246 "Freq_Body_Accelerometer___Y_Mean"
16 "SITTING" -0.959552230434783 "Freq_Body_Accelerometer___Z_Mean"
16 "SITTING" -0.986892418405797 "Freq_Body_Accelerometer___X_SD"
16 "SITTING" -0.949829260434783 "Freq_Body_Accelerometer___Y_SD"
16 "SITTING" -0.934652146521739 "Freq_Body_Accelerometer___Z_SD"
16 "SITTING" -0.958335480724638 "Freq_Body_Accelerometer__Magnitude__Mean"
16 "SITTING" -0.942588250115942 "Freq_Body_Accelerometer__Magnitude__SD"
16 "SITTING" -0.990964251304348 "Freq_Body_Accelerometer_Jerk__X_Mean"
16 "SITTING" -0.981752167391304 "Freq_Body_Accelerometer_Jerk__Y_Mean"
16 "SITTING" -0.981178036811594 "Freq_Body_Accelerometer_Jerk__Z_Mean"
16 "SITTING" -0.991567867681159 "Freq_Body_Accelerometer_Jerk__X_SD"
16 "SITTING" -0.983230774492754 "Freq_Body_Accelerometer_Jerk__Y_SD"
16 "SITTING" -0.984362469130435 "Freq_Body_Accelerometer_Jerk__Z_SD"
16 "SITTING" -0.983968635942029 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
16 "SITTING" -0.982190554782609 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
16 "STANDING" -0.0299337294166667 "Time__Gyroscope___X_Mean"
16 "STANDING" -0.068667733 "Time__Gyroscope___Y_Mean"
16 "STANDING" 0.0867342708846154 "Time__Gyroscope___Z_Mean"
16 "STANDING" -0.973400107564102 "Time__Gyroscope___X_SD"
16 "STANDING" -0.980110277307692 "Time__Gyroscope___Y_SD"
16 "STANDING" -0.982357006410256 "Time__Gyroscope___Z_SD"
16 "STANDING" -0.972528178205128 "Time__Gyroscope__Magnitude__Mean"
16 "STANDING" -0.964105768461539 "Time__Gyroscope__Magnitude__SD"
16 "STANDING" -0.100107332602564 "Time__Gyroscope_Jerk__X_Mean"
16 "STANDING" -0.0424982241410256 "Time__Gyroscope_Jerk__Y_Mean"
16 "STANDING" -0.0544335294410256 "Time__Gyroscope_Jerk__Z_Mean"
16 "STANDING" -0.987102322692308 "Time__Gyroscope_Jerk__X_SD"
16 "STANDING" -0.992589441153846 "Time__Gyroscope_Jerk__Y_SD"
16 "STANDING" -0.992698522948718 "Time__Gyroscope_Jerk__Z_SD"
16 "STANDING" -0.992848576025641 "Time__Gyroscope_Jerk_Magnitude__Mean"
16 "STANDING" -0.990809427435898 "Time__Gyroscope_Jerk_Magnitude__SD"
16 "STANDING" 0.283497402948718 "Time_Body_Accelerometer___X_Mean"
16 "STANDING" -0.0165999672935897 "Time_Body_Accelerometer___Y_Mean"
16 "STANDING" -0.103657729076923 "Time_Body_Accelerometer___Z_Mean"
16 "STANDING" -0.989076811794872 "Time_Body_Accelerometer___X_SD"
16 "STANDING" -0.960298267692308 "Time_Body_Accelerometer___Y_SD"
16 "STANDING" -0.953468961666667 "Time_Body_Accelerometer___Z_SD"
16 "STANDING" -0.969948825128205 "Time_Body_Accelerometer__Magnitude__Mean"
16 "STANDING" -0.95729449448718 "Time_Body_Accelerometer__Magnitude__SD"
16 "STANDING" 0.0736438905641026 "Time_Body_Accelerometer_Jerk__X_Mean"
16 "STANDING" 0.0120767950358846 "Time_Body_Accelerometer_Jerk__Y_Mean"
16 "STANDING" -0.00476310557910256 "Time_Body_Accelerometer_Jerk__Z_Mean"
16 "STANDING" -0.991026497435897 "Time_Body_Accelerometer_Jerk__X_SD"
16 "STANDING" -0.98262195474359 "Time_Body_Accelerometer_Jerk__Y_SD"
16 "STANDING" -0.988073825641026 "Time_Body_Accelerometer_Jerk__Z_SD"
16 "STANDING" -0.989205231794872 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
16 "STANDING" -0.986761550641026 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
16 "STANDING" 0.941587749358974 "Time_Gravity_Accelerometer___X_Mean"
16 "STANDING" -0.0578867045 "Time_Gravity_Accelerometer___Y_Mean"
16 "STANDING" -0.166737468166667 "Time_Gravity_Accelerometer___Z_Mean"
16 "STANDING" -0.985359689871795 "Time_Gravity_Accelerometer___X_SD"
16 "STANDING" -0.980552435769231 "Time_Gravity_Accelerometer___Y_SD"
16 "STANDING" -0.959562830769231 "Time_Gravity_Accelerometer___Z_SD"
16 "STANDING" -0.969948825128205 "Time_Gravity_Accelerometer__Magnitude__Mean"
16 "STANDING" -0.95729449448718 "Time_Gravity_Accelerometer__Magnitude__SD"
16 "STANDING" -0.973157351666667 "Freq__Gyroscope___X_Mean"
16 "STANDING" -0.983594244615385 "Freq__Gyroscope___Y_Mean"
16 "STANDING" -0.98363927 "Freq__Gyroscope___Z_Mean"
16 "STANDING" -0.973926885 "Freq__Gyroscope___X_SD"
16 "STANDING" -0.978402418717949 "Freq__Gyroscope___Y_SD"
16 "STANDING" -0.983527402051282 "Freq__Gyroscope___Z_SD"
16 "STANDING" -0.975448632179487 "Freq__Gyroscope__Magnitude__Mean"
16 "STANDING" -0.963574736025641 "Freq__Gyroscope__Magnitude__SD"
16 "STANDING" -0.99117243 "Freq__Gyroscope_Jerk_Magnitude__Mean"
16 "STANDING" -0.990672800769231 "Freq__Gyroscope_Jerk_Magnitude__SD"
16 "STANDING" -0.989427670897436 "Freq_Body_Accelerometer___X_Mean"
16 "STANDING" -0.96931401525641 "Freq_Body_Accelerometer___Y_Mean"
16 "STANDING" -0.969999504230769 "Freq_Body_Accelerometer___Z_Mean"
16 "STANDING" -0.989100620641026 "Freq_Body_Accelerometer___X_SD"
16 "STANDING" -0.958174310128205 "Freq_Body_Accelerometer___Y_SD"
16 "STANDING" -0.948540267051282 "Freq_Body_Accelerometer___Z_SD"
16 "STANDING" -0.971082558076923 "Freq_Body_Accelerometer__Magnitude__Mean"
16 "STANDING" -0.957173571923077 "Freq_Body_Accelerometer__Magnitude__SD"
16 "STANDING" -0.991038638974359 "Freq_Body_Accelerometer_Jerk__X_Mean"
16 "STANDING" -0.982425403974359 "Freq_Body_Accelerometer_Jerk__Y_Mean"
16 "STANDING" -0.986091891538462 "Freq_Body_Accelerometer_Jerk__Z_Mean"
16 "STANDING" -0.991847149615385 "Freq_Body_Accelerometer_Jerk__X_SD"
16 "STANDING" -0.984236462179487 "Freq_Body_Accelerometer_Jerk__Y_SD"
16 "STANDING" -0.98865796025641 "Freq_Body_Accelerometer_Jerk__Z_SD"
16 "STANDING" -0.986502687948718 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
16 "STANDING" -0.985912716923077 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
16 "WALKING" -0.0151721912792157 "Time__Gyroscope___X_Mean"
16 "WALKING" -0.0695955689607843 "Time__Gyroscope___Y_Mean"
16 "WALKING" 0.0818650735686275 "Time__Gyroscope___Z_Mean"
16 "WALKING" -0.654171847058824 "Time__Gyroscope___X_SD"
16 "WALKING" -0.612593634117647 "Time__Gyroscope___Y_SD"
16 "WALKING" -0.365489530588235 "Time__Gyroscope___Z_SD"
16 "WALKING" -0.485931932745098 "Time__Gyroscope__Magnitude__Mean"
16 "WALKING" -0.665078404313726 "Time__Gyroscope__Magnitude__SD"
16 "WALKING" -0.110917348282353 "Time__Gyroscope_Jerk__X_Mean"
16 "WALKING" -0.0433876843176471 "Time__Gyroscope_Jerk__Y_Mean"
16 "WALKING" -0.0532986670705882 "Time__Gyroscope_Jerk__Z_Mean"
16 "WALKING" -0.675889722745098 "Time__Gyroscope_Jerk__X_SD"
16 "WALKING" -0.712237752941176 "Time__Gyroscope_Jerk__Y_SD"
16 "WALKING" -0.571264779411765 "Time__Gyroscope_Jerk__Z_SD"
16 "WALKING" -0.671541834117647 "Time__Gyroscope_Jerk_Magnitude__Mean"
16 "WALKING" -0.722808438431373 "Time__Gyroscope_Jerk_Magnitude__SD"
16 "WALKING" 0.276023564509804 "Time_Body_Accelerometer___X_Mean"
16 "WALKING" -0.0204286929452941 "Time_Body_Accelerometer___Y_Mean"
16 "WALKING" -0.108804049803922 "Time_Body_Accelerometer___Z_Mean"
16 "WALKING" -0.404692523921569 "Time_Body_Accelerometer___X_SD"
16 "WALKING" -0.314569762352941 "Time_Body_Accelerometer___Y_SD"
16 "WALKING" -0.159799790235294 "Time_Body_Accelerometer___Z_SD"
16 "WALKING" -0.258766694117647 "Time_Body_Accelerometer__Magnitude__Mean"
16 "WALKING" -0.47180926745098 "Time_Body_Accelerometer__Magnitude__SD"
16 "WALKING" 0.0770223771764706 "Time_Body_Accelerometer_Jerk__X_Mean"
16 "WALKING" 0.00968444678235294 "Time_Body_Accelerometer_Jerk__Y_Mean"
16 "WALKING" 0.00360803282352941 "Time_Body_Accelerometer_Jerk__Z_Mean"
16 "WALKING" -0.396223738431373 "Time_Body_Accelerometer_Jerk__X_SD"
16 "WALKING" -0.425563858627451 "Time_Body_Accelerometer_Jerk__Y_SD"
16 "WALKING" -0.44025821745098 "Time_Body_Accelerometer_Jerk__Z_SD"
16 "WALKING" -0.363144483529412 "Time_Body_Accelerometer_Jerk_Magnitude__Mean"
16 "WALKING" -0.403386563921569 "Time_Body_Accelerometer_Jerk_Magnitude__SD"
16 "WALKING" 0.925981326078431 "Time_Gravity_Accelerometer___X_Mean"
16 "WALKING" -0.0668246472745098 "Time_Gravity_Accelerometer___Y_Mean"
16 "WALKING" -0.217351194313725 "Time_Gravity_Accelerometer___Z_Mean"
16 "WALKING" -0.982469595490196 "Time_Gravity_Accelerometer___X_SD"
16 "WALKING" -0.973784841960784 "Time_Gravity_Accelerometer___Y_SD"
16 "WALKING" -0.961387254313726 "Time_Gravity_Accelerometer___Z_SD"
16 "WALKING" -0.258766694117647 "Time_Gravity_Accelerometer__Magnitude__Mean"
16 "WALKING" -0.47180926745098 "Time_Gravity_Accelerometer__Magnitude__SD"
16 "WALKING" -0.59574648627451 "Freq__Gyroscope___X_Mean"
16 "WALKING" -0.619731930392157 "Freq__Gyroscope___Y_Mean"
16 "WALKING" -0.432885310980392 "Freq__Gyroscope___Z_Mean"
16 "WALKING" -0.673741136862745 "Freq__Gyroscope___X_SD"
16 "WALKING" -0.61194087745098 "Freq__Gyroscope___Y_SD"
16 "WALKING" -0.403219791372549 "Freq__Gyroscope___Z_SD"
16 "WALKING" -0.669228540784314 "Freq__Gyroscope__Magnitude__Mean"
16 "WALKING" -0.721137001568627 "Freq__Gyroscope__Magnitude__SD"
16 "WALKING" -0.72068229 "Freq__Gyroscope_Jerk_Magnitude__Mean"
16 "WALKING" -0.745726853921569 "Freq__Gyroscope_Jerk_Magnitude__SD"
16 "WALKING" -0.394790433529412 "Freq_Body_Accelerometer___X_Mean"
16 "WALKING" -0.321500667843137 "Freq_Body_Accelerometer___Y_Mean"
16 "WALKING" -0.244363048235294 "Freq_Body_Accelerometer___Z_Mean"
16 "WALKING" -0.409070488039216 "Freq_Body_Accelerometer___X_SD"
16 "WALKING" -0.354370678627451 "Freq_Body_Accelerometer___Y_SD"
16 "WALKING" -0.180501317941176 "Freq_Body_Accelerometer___Z_SD"
16 "WALKING" -0.410463241960784 "Freq_Body_Accelerometer__Magnitude__Mean"
16 "WALKING" -0.592150985098039 "Freq_Body_Accelerometer__Magnitude__SD"
16 "WALKING" -0.44140618254902 "Freq_Body_Accelerometer_Jerk__X_Mean"
16 "WALKING" -0.454270822156863 "Freq_Body_Accelerometer_Jerk__Y_Mean"
16 "WALKING" -0.422332394117647 "Freq_Body_Accelerometer_Jerk__Z_Mean"
16 "WALKING" -0.402884115098039 "Freq_Body_Accelerometer_Jerk__X_SD"
16 "WALKING" -0.433612657843137 "Freq_Body_Accelerometer_Jerk__Y_SD"
16 "WALKING" -0.45663628254902 "Freq_Body_Accelerometer_Jerk__Z_SD"
16 "WALKING" -0.378278490588235 "Freq_Body_Accelerometer_Jerk_Magnitude__Mean"
16 "WALKING" -0.441447754509804 "Freq_Body_Accelerometer_Jerk_Magnitude__SD"
16 "WALKING_DOWNSTAIRS" -0.0225373369978723 "Time__Gyroscope___X_Mean"
16 "WALKING_DOWNSTAIRS" -0.068264792706383 "Time__Gyroscope___Y_Mean"
16 "WALKING_DOWNSTAIRS" 0.0835380057 "Time__Gyroscope___Z_Mean"
16 "WALKING_DOWNSTAIRS" -0.45418847106383 "Time__Gyroscope___X_SD"
16 "WALKING_DOWNSTAIRS" -0.528329304680851 "Time__Gyroscope___Y_SD"
16 "WALKING_DOWNSTAIRS" -0.444636334893617 "Time__Gyroscope___Z_SD"
16 "WALKING_DOWNSTAIRS" -0.309820427234043 "Time__Gyroscope__Magnitude__Mean"
16 "WALKING_DOWNSTAIRS" -0.422315316808511 "Time__Gyroscope__Magnitude__SD"
16 "WALKING_DOWNSTAIRS" -0.103904044543617 "Time__Gyroscope_Jerk__X_Mean"
16 "WALKING_DOWNSTAIRS" -0.0567686629753191 "Time__Gyroscope_Jerk__Y_Mean"
16 "WALKING_DOWNSTAIRS" -0.0612136932929787 "Time__Gyroscope_Jerk__Z_Mean"
16 "WALKING_DOWNSTAIRS" -0.623676024255319 "Time__Gyroscope_Jerk__X_SD"
16 "WALKING_DOWNSTAIRS" -0.583421784680851 "Time__Gyroscope_Jerk__Y_SD"
16 "WALKING_DOWNSTAIRS" -0.540633469361702 "Time__Gyroscope_Jerk__Z_SD"
16 "WALKING_DOWNSTAIRS" -0.590896636382979 "Time__Gyroscope_Jerk_Magnitude__Mean"
16 "WALKING_DOWNSTAIRS" -0.595822214468085 "Time__Gyroscope_Jerk_Magnitude__SD"
